date,state,unemploy_perc,house_price_index,house_price_perc
2000-01-01,Florida,3.7,92.772490242,0.06892996280943264
2000-02-01,Florida,3.7,93.288635994,0.06918618369521834
2000-03-01,Florida,3.7,93.99784129,0.07066706220989882
2000-04-01,Florida,3.7,94.680133275,0.0724282546233177
2000-05-01,Florida,3.7,95.47375129,0.07410258746118004
2000-06-01,Florida,3.8,96.397415466,0.0755837087326674
2000-07-01,Florida,3.8,97.075794119,0.07694084805922419
2000-08-01,Florida,3.7,97.55799973,0.07844787121542285
2000-09-01,Florida,3.7,98.157012763,0.08102873556398316
2000-10-01,Florida,3.7,98.762824465,0.08292634694328571
2000-11-01,Florida,3.7,99.36638607,0.08322073385708895
2000-12-01,Florida,3.7,100.0,0.08316418898248634
2001-01-01,Florida,3.8,100.43839914,0.08263127224464095
2001-02-01,Florida,3.9,101.10159138,0.08375034432385209
2001-03-01,Florida,4.0,102.31094249,0.08843927781652572
2001-04-01,Florida,4.1,103.36048391,0.09168080287538016
2001-05-01,Florida,4.2,104.31685186,0.09262336977981755
2001-06-01,Florida,4.3,105.49227129,0.09434750693298222
2001-07-01,Florida,4.4,106.56433176,0.09774360052484887
2001-08-01,Florida,4.5,107.55122292,0.10243366220768246
2001-09-01,Florida,4.7,108.590615,0.10629502613523822
2001-10-01,Florida,5.8,109.5726641,0.10945251610165152
2001-11-01,Florida,5.9,110.11708229,0.10819248485525601
2001-12-01,Florida,6.0,110.36024027,0.10360240269999998
2002-01-01,Florida,6.0,110.92923269,0.10445042573186525
2002-02-01,Florida,5.9,112.02516618,0.10804552777950538
2002-03-01,Florida,5.9,113.42602883,0.10864024970824993
2002-04-01,Florida,5.8,114.69331735,0.1096437730483919
2002-05-01,Florida,5.7,115.93811448,0.11140350204966398
2002-06-01,Florida,5.6,117.3754669,0.11264517736406399
2002-07-01,Florida,5.6,118.88693015,0.11563529922706661
2002-08-01,Florida,5.5,120.22585001,0.11784735445944472
2002-09-01,Florida,5.5,121.41721649,0.11811887693977985
2002-10-01,Florida,5.4,122.74101056,0.12017912102586181
2002-11-01,Florida,5.4,123.81388863,0.12438402884602984
2002-12-01,Florida,5.4,124.66446035,0.12961389033771797
2003-01-01,Florida,5.4,125.62377042,0.13246767667694037
2003-02-01,Florida,5.4,126.71014872,0.131086460665494
2003-03-01,Florida,5.3,127.91633218,0.12775112996081073
2003-04-01,Florida,5.4,129.23461271,0.12678415531068432
2003-05-01,Florida,5.4,130.69148008,0.12725207466216837
2003-06-01,Florida,5.4,132.31182803,0.1272528367680552
2003-07-01,Florida,5.3,134.05033287,0.12754474104822378
2003-08-01,Florida,5.3,135.74844021,0.12911191893181773
2003-09-01,Florida,5.1,137.30100954,0.13081994060791358
2003-10-01,Florida,5.0,138.62233515,0.1293889020266512
2003-11-01,Florida,4.9,139.90569727,0.1299677186304038
2003-12-01,Florida,4.8,141.32550979,0.13364714685503398
2004-01-01,Florida,4.8,142.67420719,0.13572619825845855
2004-02-01,Florida,4.7,144.31750622,0.1389577526178125
2004-03-01,Florida,4.7,146.7365938,0.1471294657942248
2004-04-01,Florida,4.7,149.53313492,0.15706722668446038
2004-05-01,Florida,4.7,152.63338392,0.16789085123658198
2004-06-01,Florida,4.7,156.17168167,0.1803304662572578
2004-07-01,Florida,4.6,159.74300661,0.19166437852053964
2004-08-01,Florida,4.6,162.97234209,0.20054670122091411
2004-09-01,Florida,4.5,165.51948811,0.20552273187604708
2004-10-01,Florida,4.5,167.59873639,0.2090312589861174
2004-11-01,Florida,4.4,169.58816932,0.2121605669332869
2004-12-01,Florida,4.4,171.88673596,0.21624706123764836
2005-01-01,Florida,4.3,175.01318825,0.22666312080454754
2005-02-01,Florida,4.2,179.23419307,0.24194352968358812
2005-03-01,Florida,4.0,183.88108876,0.25313723044864633
2005-04-01,Florida,3.9,188.58035239,0.2611275252865539
2005-05-01,Florida,3.8,193.96978089,0.2708214671546936
2005-06-01,Florida,3.6,199.80444491,0.2793897252909052
2005-07-01,Florida,3.5,205.22518116,0.2847209121400922
2005-08-01,Florida,3.5,209.67852281,0.28658961466116084
2005-09-01,Florida,3.4,212.97601246,0.28671260944488663
2005-10-01,Florida,3.4,215.60855085,0.2864568999391608
2005-11-01,Florida,3.3,217.60223617,0.2831215587886977
2005-12-01,Florida,3.3,218.52457107,0.27132887741176925
2006-01-01,Florida,3.2,219.18241773,0.2523765775691478
2006-02-01,Florida,3.2,220.69492586,0.23132155801213394
2006-03-01,Florida,3.1,223.07291026,0.21313677096589734
2006-04-01,Florida,3.2,224.52333502,0.19059770635949858
2006-05-01,Florida,3.2,224.42704826,0.1570206824498721
2006-06-01,Florida,3.2,223.96686078,0.12093032205006105
2006-07-01,Florida,3.2,223.36703129,0.088399727691584
2006-08-01,Florida,3.3,222.26252286,0.06001568439798177
2006-09-01,Florida,3.3,220.7986116,0.036729953996435194
2006-10-01,Florida,3.3,219.54909673,0.018276389616576294
2006-11-01,Florida,3.3,218.06403181,0.002122200801462526
2006-12-01,Florida,3.4,216.31403194,-0.010115746339993459
2007-01-01,Florida,3.4,215.50760506,-0.016766001160397837
2007-02-01,Florida,3.5,215.69618999,-0.02264998096590143
2007-03-01,Florida,3.6,215.96963746,-0.031842830183731685
2007-04-01,Florida,3.7,215.28239921,-0.041158019540271096
2007-05-01,Florida,3.8,213.21250812,-0.049969645935938556
2007-06-01,Florida,3.9,210.52512755,-0.06001661666903324
2007-07-01,Florida,4.0,207.72220205,-0.07004090599067925
2007-08-01,Florida,4.2,205.00285065,-0.07765444208905892
2007-09-01,Florida,4.3,202.16282682,-0.08440172990652983
2007-10-01,Florida,4.4,198.23675836,-0.09707322274347485
2007-11-01,Florida,4.6,193.50118057,-0.11264054432141146
2007-12-01,Florida,4.7,188.69809112,-0.12766597049820594
2008-01-01,Florida,4.8,184.0153309,-0.14613068597385304
2008-02-01,Florida,5.0,179.64473423,-0.16713997480285292
2008-03-01,Florida,5.2,175.67979902,-0.18655325310467374
2008-04-01,Florida,5.4,171.89842313,-0.20152124019056727
2008-05-01,Florida,5.7,168.45451141,-0.2099220027223232
2008-06-01,Florida,6.0,165.28192575,-0.21490642151139272
2008-07-01,Florida,6.3,162.11154488,-0.21957526311521214
2008-08-01,Florida,6.7,158.7262889,-0.22573618661043737
2008-09-01,Florida,7.0,154.82056569,-0.23417886401119725
2008-10-01,Florida,7.4,150.34847781,-0.24157114425284543
2008-11-01,Florida,7.8,145.3544742,-0.2488186698818755
2008-12-01,Florida,8.3,140.70704628,-0.2543271347110806
2009-01-01,Florida,8.8,137.43873308,-0.2531125944354673
2009-02-01,Florida,9.3,135.42468238,-0.24615278616174108
2009-03-01,Florida,9.8,133.87037285,-0.23798653233454725
2009-04-01,Florida,10.1,132.57551667,-0.22875664444147703
2009-05-01,Florida,10.4,131.99055678,-0.21646172800472352
2009-06-01,Florida,10.5,132.24965381,-0.19985410860933162
2009-07-01,Florida,10.7,132.59413349,-0.18208087161127062
2009-08-01,Florida,10.8,132.59606404,-0.16462443015008332
2009-09-01,Florida,10.9,132.30800313,-0.14541067241077843
